code_ins;code_postal;commune_patient;nombre_de_séjours;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours.1;part_de_marché
11038;2627;Schelle;2276;322;UZ Leuven;Louvain;34;0.0149385
11038;2627;Schelle;2276;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);12;0.0052724
11038;2627;Schelle;2276;682;AZ Monica;Anvers;96;0.0421793
11038;2627;Schelle;2276;710;AZ Klina;Brasschaat;10;0.0043937
11039;2970;Schilde;4259;9;Ziekenhuisnetwerk Antwerpen;Anvers;604;0.1418173
11039;2970;Schilde;4259;26;AZ Sint-Maarten;Malines;12;0.0028176
11039;2970;Schilde;4259;63;AZ Turnhout;Turnhout;33;0.0077483
11039;2970;Schilde;4259;97;Heilig-Hartziekenhuis;Lierre;35;0.0082179
11039;2970;Schilde;4259;99;GZA ziekenhuizen;Anvers;452;0.1061282
11039;2970;Schilde;4259;102;Heilig-Hartziekenhuis;Mol;5;0.001174
11039;2970;Schilde;4259;104;AZ Rivierenland;Rumst;21;0.0049307
11039;2970;Schilde;4259;108;RZ Heilig Hart;Louvain;5;0.001174
11039;2970;Schilde;4259;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);8;0.0018784
11039;2970;Schilde;4259;143;UZ Brussel;Jette;16;0.0037568
11039;2970;Schilde;4259;300;UZ Antwerpen;Edegem;239;0.0561165
11039;2970;Schilde;4259;308;AZ Herentals;Herentals;8;0.0018784
11039;2970;Schilde;4259;322;UZ Leuven;Louvain;85;0.0199577
11039;2970;Schilde;4259;332;CHIREC - Hôpital Delta;Auderghem;10;0.002348
11039;2970;Schilde;4259;371;Ziekenhuis Oost-Limburg;Genk;6;0.0014088
11039;2970;Schilde;4259;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;12;0.0028176
11039;2970;Schilde;4259;536;AZ Sint-Jozef Malle;Malle;1414;0.3320028
11039;2970;Schilde;4259;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);18;0.0042263
11039;2970;Schilde;4259;670;UZ Gent;Gand;13;0.0030524
11039;2970;Schilde;4259;682;AZ Monica;Anvers;750;0.1760977
11039;2970;Schilde;4259;710;AZ Klina;Brasschaat;472;0.1108241
11040;2900;Schoten;7655;9;Ziekenhuisnetwerk Antwerpen;Anvers;3302;0.4313521
11040;2900;Schoten;7655;26;AZ Sint-Maarten;Malines;19;0.002482
11040;2900;Schoten;7655;63;AZ Turnhout;Turnhout;12;0.0015676
11040;2900;Schoten;7655;97;Heilig-Hartziekenhuis;Lierre;62;0.0080993
11040;2900;Schoten;7655;99;GZA ziekenhuizen;Anvers;603;0.078772
11040;2900;Schoten;7655;104;AZ Rivierenland;Rumst;28;0.0036577
11040;2900;Schoten;7655;143;UZ Brussel;Jette;30;0.003919
11040;2900;Schoten;7655;300;UZ Antwerpen;Edegem;439;0.0573481
11040;2900;Schoten;7655;308;AZ Herentals;Herentals;7;0.0009144
11040;2900;Schoten;7655;322;UZ Leuven;Louvain;75;0.0097975
11040;2900;Schoten;7655;392;AZ Zeno;Knokke-Heist;10;0.0013063
11040;2900;Schoten;7655;536;AZ Sint-Jozef Malle;Malle;211;0.0275637
11040;2900;Schoten;7655;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);21;0.0027433
11040;2900;Schoten;7655;670;UZ Gent;Gand;28;0.0036577
11040;2900;Schoten;7655;682;AZ Monica;Anvers;1206;0.1575441
11040;2900;Schoten;7655;710;AZ Klina;Brasschaat;1557;0.2033965
11044;2940;Stabroek;3751;9;Ziekenhuisnetwerk Antwerpen;Anvers;1010;0.2692615
11044;2940;Stabroek;3751;26;AZ Sint-Maarten;Malines;23;0.0061317
11044;2940;Stabroek;3751;97;Heilig-Hartziekenhuis;Lierre;5;0.001333
11044;2940;Stabroek;3751;99;GZA ziekenhuizen;Anvers;247;0.0658491
11044;2940;Stabroek;3751;104;AZ Rivierenland;Rumst;10;0.002666
11044;2940;Stabroek;3751;300;UZ Antwerpen;Edegem;264;0.0703812
11044;2940;Stabroek;3751;322;UZ Leuven;Louvain;37;0.009864
11044;2940;Stabroek;3751;536;AZ Sint-Jozef Malle;Malle;55;0.0146628
11044;2940;Stabroek;3751;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);30;0.0079979
11044;2940;Stabroek;3751;682;AZ Monica;Anvers;285;0.0759797
11044;2940;Stabroek;3751;710;AZ Klina;Brasschaat;1763;0.470008
11050;2110;Wijnegem;1938;9;Ziekenhuisnetwerk Antwerpen;Anvers;328;0.1692466
11050;2110;Wijnegem;1938;26;AZ Sint-Maarten;Malines;23;0.0118679
11050;2110;Wijnegem;1938;97;Heilig-Hartziekenhuis;Lierre;20;0.0103199
11050;2110;Wijnegem;1938;99;GZA ziekenhuizen;Anvers;238;0.122807
11050;2110;Wijnegem;1938;104;AZ Rivierenland;Rumst;10;0.00516
11050;2110;Wijnegem;1938;143;UZ Brussel;Jette;7;0.003612
11050;2110;Wijnegem;1938;300;UZ Antwerpen;Edegem;109;0.0562436
11050;2110;Wijnegem;1938;322;UZ Leuven;Louvain;32;0.0165119
11050;2110;Wijnegem;1938;536;AZ Sint-Jozef Malle;Malle;289;0.1491228
11050;2110;Wijnegem;1938;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);5;0.00258
11050;2110;Wijnegem;1938;670;UZ Gent;Gand;15;0.0077399
11050;2110;Wijnegem;1938;682;AZ Monica;Anvers;745;0.3844169
11050;2110;Wijnegem;1938;689;Imelda Ziekenhuis;Bonheiden;8;0.004128
11050;2110;Wijnegem;1938;710;AZ Klina;Brasschaat;89;0.0459236
11052;2160;Wommelgem;2868;9;Ziekenhuisnetwerk Antwerpen;Anvers;492;0.1715481
11052;2160;Wommelgem;2868;26;AZ Sint-Maarten;Malines;35;0.0122036
11052;2160;Wommelgem;2868;63;AZ Turnhout;Turnhout;8;0.0027894
11052;2160;Wommelgem;2868;97;Heilig-Hartziekenhuis;Lierre;143;0.0498605
11052;2160;Wommelgem;2868;99;GZA ziekenhuizen;Anvers;416;0.1450488
11052;2160;Wommelgem;2868;104;AZ Rivierenland;Rumst;9;0.0031381
11052;2160;Wommelgem;2868;143;UZ Brussel;Jette;11;0.0038354
11052;2160;Wommelgem;2868;290;AZ Sint-Lucas;Gand;5;0.0017434
11052;2160;Wommelgem;2868;300;UZ Antwerpen;Edegem;218;0.0760112
11052;2160;Wommelgem;2868;308;AZ Herentals;Herentals;9;0.0031381
11052;2160;Wommelgem;2868;322;UZ Leuven;Louvain;38;0.0132497
11052;2160;Wommelgem;2868;536;AZ Sint-Jozef Malle;Malle;40;0.013947
11052;2160;Wommelgem;2868;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);13;0.0045328
11052;2160;Wommelgem;2868;682;AZ Monica;Anvers;1368;0.4769874
11052;2160;Wommelgem;2868;710;AZ Klina;Brasschaat;30;0.0104603
11053;2990;Wuustwezel;3932;9;Ziekenhuisnetwerk Antwerpen;Anvers;369;0.0938454
11053;2990;Wuustwezel;3932;26;AZ Sint-Maarten;Malines;10;0.0025432
11053;2990;Wuustwezel;3932;63;AZ Turnhout;Turnhout;57;0.0144964
11053;2990;Wuustwezel;3932;97;Heilig-Hartziekenhuis;Lierre;6;0.0015259
11053;2990;Wuustwezel;3932;99;GZA ziekenhuizen;Anvers;168;0.0427263
11053;2990;Wuustwezel;3932;104;AZ Rivierenland;Rumst;6;0.0015259
11053;2990;Wuustwezel;3932;143;UZ Brussel;Jette;13;0.0033062
11053;2990;Wuustwezel;3932;300;UZ Antwerpen;Edegem;206;0.0523906
11053;2990;Wuustwezel;3932;308;AZ Herentals;Herentals;12;0.0030519
11053;2990;Wuustwezel;3932;322;UZ Leuven;Louvain;42;0.0106816
11053;2990;Wuustwezel;3932;536;AZ Sint-Jozef Malle;Malle;858;0.2182096
11053;2990;Wuustwezel;3932;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);10;0.0025432
11053;2990;Wuustwezel;3932;670;UZ Gent;Gand;21;0.0053408
11053;2990;Wuustwezel;3932;682;AZ Monica;Anvers;190;0.0483215
11053;2990;Wuustwezel;3932;689;Imelda Ziekenhuis;Bonheiden;6;0.0015259
11053;2990;Wuustwezel;3932;710;AZ Klina;Brasschaat;1936;0.4923703
11054;2240;Zandhoven;2871;9;Ziekenhuisnetwerk Antwerpen;Anvers;209;0.0727969
11054;2240;Zandhoven;2871;26;AZ Sint-Maarten;Malines;34;0.0118426
11054;2240;Zandhoven;2871;63;AZ Turnhout;Turnhout;161;0.056078
11054;2240;Zandhoven;2871;97;Heilig-Hartziekenhuis;Lierre;569;0.1981888
11054;2240;Zandhoven;2871;99;GZA ziekenhuizen;Anvers;195;0.0679206
11054;2240;Zandhoven;2871;104;AZ Rivierenland;Rumst;8;0.0027865
11054;2240;Zandhoven;2871;143;UZ Brussel;Jette;8;0.0027865
11054;2240;Zandhoven;2871;243;Jessa Ziekenhuis;Hasselt;10;0.0034831
11054;2240;Zandhoven;2871;300;UZ Antwerpen;Edegem;253;0.0881226
11054;2240;Zandhoven;2871;308;AZ Herentals;Herentals;348;0.1212121
11054;2240;Zandhoven;2871;322;UZ Leuven;Louvain;74;0.025775
11054;2240;Zandhoven;2871;536;AZ Sint-Jozef Malle;Malle;717;0.2497388
11054;2240;Zandhoven;2871;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);9;0.0031348
11054;2240;Zandhoven;2871;682;AZ Monica;Anvers;200;0.0696621
11054;2240;Zandhoven;2871;709;AZ St.-Dimpna;Geel;14;0.0048763
11054;2240;Zandhoven;2871;710;AZ Klina;Brasschaat;42;0.014629
11055;2980;Zoersel;5118;9;Ziekenhuisnetwerk Antwerpen;Anvers;399;0.0779601
11055;2980;Zoersel;5118;26;AZ Sint-Maarten;Malines;22;0.0042986
11055;2980;Zoersel;5118;63;AZ Turnhout;Turnhout;125;0.0244236
11055;2980;Zoersel;5118;97;Heilig-Hartziekenhuis;Lierre;56;0.0109418
11055;2980;Zoersel;5118;99;GZA ziekenhuizen;Anvers;351;0.0685815
11055;2980;Zoersel;5118;104;AZ Rivierenland;Rumst;12;0.0023447
11055;2980;Zoersel;5118;143;UZ Brussel;Jette;17;0.0033216
11055;2980;Zoersel;5118;300;UZ Antwerpen;Edegem;272;0.0531458
11055;2980;Zoersel;5118;308;AZ Herentals;Herentals;28;0.0054709
11055;2980;Zoersel;5118;322;UZ Leuven;Louvain;62;0.0121141
11055;2980;Zoersel;5118;536;AZ Sint-Jozef Malle;Malle;2991;0.584408
11055;2980;Zoersel;5118;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);14;0.0027354
11055;2980;Zoersel;5118;682;AZ Monica;Anvers;524;0.1023837
11055;2980;Zoersel;5118;689;Imelda Ziekenhuis;Bonheiden;5;0.0009769
11055;2980;Zoersel;5118;710;AZ Klina;Brasschaat;217;0.0423994
11056;2070;Zwijndrecht;4124;9;Ziekenhuisnetwerk Antwerpen;Anvers;639;0.1549467
11056;2070;Zwijndrecht;4124;12;AZ Sint-Blasius;Termonde;8;0.0019399
11056;2070;Zwijndrecht;4124;26;AZ Sint-Maarten;Malines;11;0.0026673
11056;2070;Zwijndrecht;4124;32;AZ Alma;Eeklo;6;0.0014549
11056;2070;Zwijndrecht;4124;97;Heilig-Hartziekenhuis;Lierre;5;0.0012124
11056;2070;Zwijndrecht;4124;99;GZA ziekenhuizen;Anvers;1346;0.3263822
11056;2070;Zwijndrecht;4124;104;AZ Rivierenland;Rumst;54;0.0130941
11056;2070;Zwijndrecht;4124;143;UZ Brussel;Jette;5;0.0012124
11056;2070;Zwijndrecht;4124;265;AZ Lokeren;Lokeren;22;0.0053346
11056;2070;Zwijndrecht;4124;290;AZ Sint-Lucas;Gand;5;0.0012124
11056;2070;Zwijndrecht;4124;300;UZ Antwerpen;Edegem;363;0.0880213
11056;2070;Zwijndrecht;4124;322;UZ Leuven;Louvain;19;0.0046072
11056;2070;Zwijndrecht;4124;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);1066;0.2584869
11056;2070;Zwijndrecht;4124;670;UZ Gent;Gand;31;0.007517
11056;2070;Zwijndrecht;4124;682;AZ Monica;Anvers;490;0.1188167
11056;2070;Zwijndrecht;4124;710;AZ Klina;Brasschaat;19;0.0046072
11056;2070;Zwijndrecht;4124;713;AZ Jan Palfijn Gent;Gand;5;0.0012124
11057;2390;Malle;3692;9;Ziekenhuisnetwerk Antwerpen;Anvers;223;0.0604009
11057;2390;Malle;3692;17;AZ Maria Middelares;Gand;11;0.0029794
11057;2390;Malle;3692;63;AZ Turnhout;Turnhout;377;0.1021127
11057;2390;Malle;3692;97;Heilig-Hartziekenhuis;Lierre;18;0.0048754
11057;2390;Malle;3692;99;GZA ziekenhuizen;Anvers;168;0.0455038
11057;2390;Malle;3692;104;AZ Rivierenland;Rumst;11;0.0029794
11057;2390;Malle;3692;300;UZ Antwerpen;Edegem;179;0.0484832
11057;2390;Malle;3692;308;AZ Herentals;Herentals;94;0.0254605
11057;2390;Malle;3692;322;UZ Leuven;Louvain;58;0.0157096
11057;2390;Malle;3692;536;AZ Sint-Jozef Malle;Malle;2124;0.5752979
11057;2390;Malle;3692;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);11;0.0029794
11057;2390;Malle;3692;670;UZ Gent;Gand;12;0.0032503
11057;2390;Malle;3692;682;AZ Monica;Anvers;216;0.0585049
11057;2390;Malle;3692;709;AZ St.-Dimpna;Geel;5;0.0013543
11057;2390;Malle;3692;710;AZ Klina;Brasschaat;159;0.0430661
12002;2590;Berlaar;2328;9;Ziekenhuisnetwerk Antwerpen;Anvers;39;0.0167526
12002;2590;Berlaar;2328;26;AZ Sint-Maarten;Malines;313;0.1344502
12002;2590;Berlaar;2328;97;Heilig-Hartziekenhuis;Lierre;1226;0.5266323
12002;2590;Berlaar;2328;99;GZA ziekenhuizen;Anvers;46;0.0197595
12002;2590;Berlaar;2328;104;AZ Rivierenland;Rumst;13;0.0055842
12002;2590;Berlaar;2328;108;RZ Heilig Hart;Louvain;7;0.0030069
12002;2590;Berlaar;2328;109;RZ Heilig Hart Tienen;Tirlemont;15;0.0064433
12002;2590;Berlaar;2328;143;UZ Brussel;Jette;7;0.0030069
12002;2590;Berlaar;2328;300;UZ Antwerpen;Edegem;82;0.0352234
12002;2590;Berlaar;2328;308;AZ Herentals;Herentals;52;0.0223368
12002;2590;Berlaar;2328;322;UZ Leuven;Louvain;95;0.0408076
12002;2590;Berlaar;2328;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);15;0.0064433
12002;2590;Berlaar;2328;682;AZ Monica;Anvers;41;0.0176117
12002;2590;Berlaar;2328;689;Imelda Ziekenhuis;Bonheiden;331;0.1421821
12002;2590;Berlaar;2328;719;Mariaziekenhuis Noord-Limburg;Pelt;17;0.0073024
12005;2820;Bonheiden;3331;9;Ziekenhuisnetwerk Antwerpen;Anvers;29;0.0087061
12005;2820;Bonheiden;3331;26;AZ Sint-Maarten;Malines;388;0.1164815
12005;2820;Bonheiden;3331;97;Heilig-Hartziekenhuis;Lierre;43;0.012909
12005;2820;Bonheiden;3331;99;GZA ziekenhuizen;Anvers;20;0.0060042
12005;2820;Bonheiden;3331;104;AZ Rivierenland;Rumst;40;0.0120084
12005;2820;Bonheiden;3331;108;RZ Heilig Hart;Louvain;18;0.0054038
12005;2820;Bonheiden;3331;143;UZ Brussel;Jette;14;0.0042029
12005;2820;Bonheiden;3331;204;AZ Jan Portaels;Vilvorde;20;0.0060042
12005;2820;Bonheiden;3331;300;UZ Antwerpen;Edegem;48;0.0144101
12005;2820;Bonheiden;3331;322;UZ Leuven;Louvain;178;0.0534374
12005;2820;Bonheiden;3331;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;43;0.012909
12005;2820;Bonheiden;3331;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);5;0.0015011
12005;2820;Bonheiden;3331;682;AZ Monica;Anvers;22;0.0066046
12005;2820;Bonheiden;3331;689;Imelda Ziekenhuis;Bonheiden;2432;0.7301111
12007;2880;Bornem;5521;9;Ziekenhuisnetwerk Antwerpen;Anvers;181;0.0327839
12007;2880;Bornem;5521;12;AZ Sint-Blasius;Termonde;210;0.0380366
12007;2880;Bornem;5521;17;AZ Maria Middelares;Gand;8;0.001449
12007;2880;Bornem;5521;26;AZ Sint-Maarten;Malines;56;0.0101431
12007;2880;Bornem;5521;97;Heilig-Hartziekenhuis;Lierre;6;0.0010868
12007;2880;Bornem;5521;99;GZA ziekenhuizen;Anvers;142;0.02572
12007;2880;Bornem;5521;104;AZ Rivierenland;Rumst;3686;0.6676327
12007;2880;Bornem;5521;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);15;0.0027169
12007;2880;Bornem;5521;143;UZ Brussel;Jette;65;0.0117732
12007;2880;Bornem;5521;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);10;0.0018113
12007;2880;Bornem;5521;204;AZ Jan Portaels;Vilvorde;9;0.0016301
12007;2880;Bornem;5521;265;AZ Lokeren;Lokeren;5;0.0009056
12007;2880;Bornem;5521;300;UZ Antwerpen;Edegem;300;0.054338
12007;2880;Bornem;5521;322;UZ Leuven;Louvain;129;0.0233653
12007;2880;Bornem;5521;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);408;0.0738997
12007;2880;Bornem;5521;670;UZ Gent;Gand;74;0.0134034
12007;2880;Bornem;5521;682;AZ Monica;Anvers;56;0.0101431
12007;2880;Bornem;5521;689;Imelda Ziekenhuis;Bonheiden;120;0.0217352
12007;2880;Bornem;5521;710;AZ Klina;Brasschaat;5;0.0009056
12009;2570;Duffel;3678;9;Ziekenhuisnetwerk Antwerpen;Anvers;66;0.0179445
12009;2570;Duffel;3678;26;AZ Sint-Maarten;Malines;2236;0.6079391
12009;2570;Duffel;3678;63;AZ Turnhout;Turnhout;5;0.0013594
12009;2570;Duffel;3678;97;Heilig-Hartziekenhuis;Lierre;483;0.1313214
12009;2570;Duffel;3678;99;GZA ziekenhuizen;Anvers;117;0.0318108
12009;2570;Duffel;3678;104;AZ Rivierenland;Rumst;80;0.021751
12009;2570;Duffel;3678;108;RZ Heilig Hart;Louvain;8;0.0021751
12009;2570;Duffel;3678;143;UZ Brussel;Jette;14;0.0038064
12009;2570;Duffel;3678;300;UZ Antwerpen;Edegem;267;0.0725938
12009;2570;Duffel;3678;308;AZ Herentals;Herentals;9;0.002447
12009;2570;Duffel;3678;322;UZ Leuven;Louvain;139;0.0377923
12009;2570;Duffel;3678;392;AZ Zeno;Knokke-Heist;5;0.0013594
12009;2570;Duffel;3678;536;AZ Sint-Jozef Malle;Malle;5;0.0013594
12009;2570;Duffel;3678;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);11;0.0029908
12009;2570;Duffel;3678;682;AZ Monica;Anvers;43;0.0116911
12009;2570;Duffel;3678;689;Imelda Ziekenhuis;Bonheiden;150;0.040783
12014;2220;Heist-op-den-Berg;8686;9;Ziekenhuisnetwerk Antwerpen;Anvers;74;0.0085195
12014;2220;Heist-op-den-Berg;8686;26;AZ Sint-Maarten;Malines;534;0.0614782
12014;2220;Heist-op-den-Berg;8686;63;AZ Turnhout;Turnhout;24;0.0027631
12014;2220;Heist-op-den-Berg;8686;97;Heilig-Hartziekenhuis;Lierre;2269;0.261225
12014;2220;Heist-op-den-Berg;8686;99;GZA ziekenhuizen;Anvers;133;0.015312
12014;2220;Heist-op-den-Berg;8686;102;Heilig-Hartziekenhuis;Mol;14;0.0016118
12014;2220;Heist-op-den-Berg;8686;104;AZ Rivierenland;Rumst;21;0.0024177
12014;2220;Heist-op-den-Berg;8686;108;RZ Heilig Hart;Louvain;35;0.0040295
12014;2220;Heist-op-den-Berg;8686;109;RZ Heilig Hart Tienen;Tirlemont;204;0.0234861
12014;2220;Heist-op-den-Berg;8686;143;UZ Brussel;Jette;44;0.0050656
12014;2220;Heist-op-den-Berg;8686;204;AZ Jan Portaels;Vilvorde;11;0.0012664
12014;2220;Heist-op-den-Berg;8686;243;Jessa Ziekenhuis;Hasselt;18;0.0020723
12014;2220;Heist-op-den-Berg;8686;300;UZ Antwerpen;Edegem;160;0.0184204
12014;2220;Heist-op-den-Berg;8686;308;AZ Herentals;Herentals;423;0.0486991
12014;2220;Heist-op-den-Berg;8686;322;UZ Leuven;Louvain;601;0.0691918
12014;2220;Heist-op-den-Berg;8686;371;Ziekenhuis Oost-Limburg;Genk;25;0.0028782
12014;2220;Heist-op-den-Berg;8686;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;22;0.0025328
12014;2220;Heist-op-den-Berg;8686;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);6;0.0006908
12014;2220;Heist-op-den-Berg;8686;670;UZ Gent;Gand;24;0.0027631
12014;2220;Heist-op-den-Berg;8686;682;AZ Monica;Anvers;82;0.0094405
12014;2220;Heist-op-den-Berg;8686;689;Imelda Ziekenhuis;Bonheiden;3792;0.4365646
12014;2220;Heist-op-den-Berg;8686;709;AZ St.-Dimpna;Geel;91;0.0104766
12014;2220;Heist-op-den-Berg;8686;710;AZ Klina;Brasschaat;8;0.000921
12014;2220;Heist-op-den-Berg;8686;712;AZ Diest;Diest;10;0.0011513
12014;2220;Heist-op-den-Berg;8686;715;Sint-Trudo Ziekenhuis;Saint-Trond;15;0.0017269
12014;2220;Heist-op-den-Berg;8686;719;Mariaziekenhuis Noord-Limburg;Pelt;6;0.0006908
12021;2500;Lierre;7036;9;Ziekenhuisnetwerk Antwerpen;Anvers;211;0.0299886
12021;2500;Lierre;7036;26;AZ Sint-Maarten;Malines;671;0.0953667
12021;2500;Lierre;7036;49;AZ Sint-Jan Brugge - Oostende;Bruges;8;0.001137
12021;2500;Lierre;7036;63;AZ Turnhout;Turnhout;14;0.0019898
12021;2500;Lierre;7036;97;Heilig-Hartziekenhuis;Lierre;4510;0.6409892
12021;2500;Lierre;7036;99;GZA ziekenhuizen;Anvers;284;0.0403638
12021;2500;Lierre;7036;104;AZ Rivierenland;Rumst;39;0.0055429
12021;2500;Lierre;7036;108;RZ Heilig Hart;Louvain;27;0.0038374
12021;2500;Lierre;7036;109;RZ Heilig Hart Tienen;Tirlemont;14;0.0019898
12021;2500;Lierre;7036;143;UZ Brussel;Jette;42;0.0059693
12021;2500;Lierre;7036;300;UZ Antwerpen;Edegem;438;0.0622513
12021;2500;Lierre;7036;308;AZ Herentals;Herentals;46;0.0065378
12021;2500;Lierre;7036;322;UZ Leuven;Louvain;313;0.0444855
12021;2500;Lierre;7036;536;AZ Sint-Jozef Malle;Malle;15;0.0021319
12021;2500;Lierre;7036;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);12;0.0017055
12021;2500;Lierre;7036;682;AZ Monica;Anvers;169;0.0240193
12021;2500;Lierre;7036;689;Imelda Ziekenhuis;Bonheiden;154;0.0218874
12021;2500;Lierre;7036;709;AZ St.-Dimpna;Geel;6;0.0008528
12021;2500;Lierre;7036;710;AZ Klina;Brasschaat;13;0.0018476
12025;2800;Malines;17193;9;Ziekenhuisnetwerk Antwerpen;Anvers;213;0.0123888
12025;2800;Malines;17193;12;AZ Sint-Blasius;Termonde;10;0.0005816
12025;2800;Malines;17193;26;AZ Sint-Maarten;Malines;10239;0.5955331
12025;2800;Malines;17193;32;AZ Alma;Eeklo;19;0.0011051
12025;2800;Malines;17193;49;AZ Sint-Jan Brugge - Oostende;Bruges;8;0.0004653
12025;2800;Malines;17193;63;AZ Turnhout;Turnhout;9;0.0005235
12025;2800;Malines;17193;76;CHU Saint-Pierre;Bruxelles;8;0.0004653
12025;2800;Malines;17193;77;CHU Brugmann;Bruxelles;8;0.0004653
12025;2800;Malines;17193;87;Hôpitaux Iris Sud;Etterbeek;19;0.0011051
12025;2800;Malines;17193;97;Heilig-Hartziekenhuis;Lierre;163;0.0094806
12025;2800;Malines;17193;99;GZA ziekenhuizen;Anvers;165;0.0095969
12025;2800;Malines;17193;104;AZ Rivierenland;Rumst;300;0.017449
12025;2800;Malines;17193;108;RZ Heilig Hart;Louvain;48;0.0027918
12025;2800;Malines;17193;109;RZ Heilig Hart Tienen;Tirlemont;17;0.0009888
12025;2800;Malines;17193;110;Clinique Saint-Jean;Bruxelles;5;0.0002908
12025;2800;Malines;17193;111;Cliniques de l'Europe;Uccle;19;0.0011051
12025;2800;Malines;17193;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);26;0.0015122
12025;2800;Malines;17193;143;UZ Brussel;Jette;172;0.0100041
12025;2800;Malines;17193;204;AZ Jan Portaels;Vilvorde;168;0.0097714
12025;2800;Malines;17193;217;AZ Sint-Elisabeth;Zottegem;8;0.0004653
12025;2800;Malines;17193;243;Jessa Ziekenhuis;Hasselt;6;0.000349
12025;2800;Malines;17193;300;UZ Antwerpen;Edegem;491;0.0285581
12025;2800;Malines;17193;308;AZ Herentals;Herentals;11;0.0006398
12025;2800;Malines;17193;322;UZ Leuven;Louvain;816;0.0474612
12025;2800;Malines;17193;332;CHIREC - Hôpital Delta;Auderghem;17;0.0009888
12025;2800;Malines;17193;371;Ziekenhuis Oost-Limburg;Genk;8;0.0004653
12025;2800;Malines;17193;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;15;0.0008724
12025;2800;Malines;17193;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;11;0.0006398
12025;2800;Malines;17193;536;AZ Sint-Jozef Malle;Malle;7;0.0004071
12025;2800;Malines;17193;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);44;0.0025592
12025;2800;Malines;17193;670;UZ Gent;Gand;66;0.0038388
12025;2800;Malines;17193;682;AZ Monica;Anvers;143;0.0083173
12025;2800;Malines;17193;689;Imelda Ziekenhuis;Bonheiden;3864;0.2247426
12025;2800;Malines;17193;710;AZ Klina;Brasschaat;7;0.0004071
12025;2800;Malines;17193;713;AZ Jan Palfijn Gent;Gand;5;0.0002908
12025;2800;Malines;17193;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;5;0.0002908
12026;2560;Nijlen;5003;9;Ziekenhuisnetwerk Antwerpen;Anvers;97;0.0193884
12026;2560;Nijlen;5003;26;AZ Sint-Maarten;Malines;405;0.0809514
12026;2560;Nijlen;5003;63;AZ Turnhout;Turnhout;24;0.0047971
12026;2560;Nijlen;5003;97;Heilig-Hartziekenhuis;Lierre;3045;0.6086348
12026;2560;Nijlen;5003;99;GZA ziekenhuizen;Anvers;222;0.0443734
12026;2560;Nijlen;5003;102;Heilig-Hartziekenhuis;Mol;8;0.001599
12026;2560;Nijlen;5003;104;AZ Rivierenland;Rumst;13;0.0025984
12026;2560;Nijlen;5003;108;RZ Heilig Hart;Louvain;16;0.0031981
12026;2560;Nijlen;5003;109;RZ Heilig Hart Tienen;Tirlemont;6;0.0011993
12026;2560;Nijlen;5003;143;UZ Brussel;Jette;12;0.0023986
12026;2560;Nijlen;5003;243;Jessa Ziekenhuis;Hasselt;5;0.0009994
12026;2560;Nijlen;5003;300;UZ Antwerpen;Edegem;349;0.0697581
12026;2560;Nijlen;5003;308;AZ Herentals;Herentals;345;0.0689586
12026;2560;Nijlen;5003;322;UZ Leuven;Louvain;144;0.0287827
12026;2560;Nijlen;5003;371;Ziekenhuis Oost-Limburg;Genk;6;0.0011993
12026;2560;Nijlen;5003;536;AZ Sint-Jozef Malle;Malle;18;0.0035978
12026;2560;Nijlen;5003;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);5;0.0009994
12026;2560;Nijlen;5003;670;UZ Gent;Gand;7;0.0013992
12026;2560;Nijlen;5003;682;AZ Monica;Anvers;156;0.0311813
12026;2560;Nijlen;5003;689;Imelda Ziekenhuis;Bonheiden;71;0.0141915
