nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;categorie;aantal_verblijven_per_ziekenhuis_gemeente_patient;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;marktaandeel
11037;2840;Rumst;3288;Jonger dan 15 jaar;176;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.1704545
11037;2840;Rumst;3288;Jonger dan 15 jaar;176;26;AZ Sint-Maarten;Mechelen;0.1590909
11037;2840;Rumst;3288;Jonger dan 15 jaar;176;99;GZA ziekenhuizen;Antwerpen;0.1193182
11037;2840;Rumst;3288;Jonger dan 15 jaar;176;300;UZ Antwerpen;Edegem;0.0909091
11037;2840;Rumst;3288;Jonger dan 15 jaar;176;314;AZ Heilige Familie;Rumst;0.2954545
11037;2840;Rumst;3288;Jonger dan 15 jaar;176;682;AZ Monica;Antwerpen;0.0511364
11037;2840;Rumst;3288;Tussen 15 en 64 jaar;1812;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.0756071
11037;2840;Rumst;3288;Tussen 15 en 64 jaar;1812;26;AZ Sint-Maarten;Mechelen;0.169426
11037;2840;Rumst;3288;Tussen 15 en 64 jaar;1812;99;GZA ziekenhuizen;Antwerpen;0.1451435
11037;2840;Rumst;3288;Tussen 15 en 64 jaar;1812;300;UZ Antwerpen;Edegem;0.1092715
11037;2840;Rumst;3288;Tussen 15 en 64 jaar;1812;314;AZ Heilige Familie;Rumst;0.3587196
11037;2840;Rumst;3288;65 jaar en ouder;1300;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.0838462
11037;2840;Rumst;3288;65 jaar en ouder;1300;26;AZ Sint-Maarten;Mechelen;0.1653846
11037;2840;Rumst;3288;65 jaar en ouder;1300;99;GZA ziekenhuizen;Antwerpen;0.1015385
11037;2840;Rumst;3288;65 jaar en ouder;1300;104;Sint-Jozefkliniek;Bornem;0.06
11037;2840;Rumst;3288;65 jaar en ouder;1300;300;UZ Antwerpen;Edegem;0.09
11037;2840;Rumst;3288;65 jaar en ouder;1300;314;AZ Heilige Familie;Rumst;0.4553846
11038;2627;Schelle;1966;Jonger dan 15 jaar;100;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.22
11038;2627;Schelle;1966;Jonger dan 15 jaar;100;99;GZA ziekenhuizen;Antwerpen;0.15
11038;2627;Schelle;1966;Jonger dan 15 jaar;100;300;UZ Antwerpen;Edegem;0.11
11038;2627;Schelle;1966;Jonger dan 15 jaar;100;314;AZ Heilige Familie;Rumst;0.4
11038;2627;Schelle;1966;Tussen 15 en 64 jaar;1061;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.0895382
11038;2627;Schelle;1966;Tussen 15 en 64 jaar;1061;99;GZA ziekenhuizen;Antwerpen;0.1621112
11038;2627;Schelle;1966;Tussen 15 en 64 jaar;1061;300;UZ Antwerpen;Edegem;0.1432611
11038;2627;Schelle;1966;Tussen 15 en 64 jaar;1061;314;AZ Heilige Familie;Rumst;0.4147031
11038;2627;Schelle;1966;65 jaar en ouder;805;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.1440994
11038;2627;Schelle;1966;65 jaar en ouder;805;99;GZA ziekenhuizen;Antwerpen;0.2223602
11038;2627;Schelle;1966;65 jaar en ouder;805;300;UZ Antwerpen;Edegem;0.0993789
11038;2627;Schelle;1966;65 jaar en ouder;805;314;AZ Heilige Familie;Rumst;0.4832298
11039;2970;Schilde;3957;Jonger dan 15 jaar;160;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.15
11039;2970;Schilde;3957;Jonger dan 15 jaar;160;300;UZ Antwerpen;Edegem;0.05
11039;2970;Schilde;3957;Jonger dan 15 jaar;160;536;AZ Sint-Jozef Malle;Malle;0.29375
11039;2970;Schilde;3957;Jonger dan 15 jaar;160;682;AZ Monica;Antwerpen;0.225
11039;2970;Schilde;3957;Jonger dan 15 jaar;160;710;AZ Klina;Brasschaat;0.16875
11039;2970;Schilde;3957;Tussen 15 en 64 jaar;2095;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.1293556
11039;2970;Schilde;3957;Tussen 15 en 64 jaar;2095;99;GZA ziekenhuizen;Antwerpen;0.2434368
11039;2970;Schilde;3957;Tussen 15 en 64 jaar;2095;536;AZ Sint-Jozef Malle;Malle;0.2348449
11039;2970;Schilde;3957;Tussen 15 en 64 jaar;2095;682;AZ Monica;Antwerpen;0.1832936
11039;2970;Schilde;3957;Tussen 15 en 64 jaar;2095;710;AZ Klina;Brasschaat;0.0887828
11039;2970;Schilde;3957;65 jaar en ouder;1702;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.1374853
11039;2970;Schilde;3957;65 jaar en ouder;1702;99;GZA ziekenhuizen;Antwerpen;0.1462985
11039;2970;Schilde;3957;65 jaar en ouder;1702;300;UZ Antwerpen;Edegem;0.060517
11039;2970;Schilde;3957;65 jaar en ouder;1702;536;AZ Sint-Jozef Malle;Malle;0.3683901
11039;2970;Schilde;3957;65 jaar en ouder;1702;682;AZ Monica;Antwerpen;0.1698002
11039;2970;Schilde;3957;65 jaar en ouder;1702;710;AZ Klina;Brasschaat;0.0769683
11040;2900;Schoten;6857;Jonger dan 15 jaar;431;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.3062645
11040;2900;Schoten;6857;Jonger dan 15 jaar;431;99;GZA ziekenhuizen;Antwerpen;0.0603248
11040;2900;Schoten;6857;Jonger dan 15 jaar;431;300;UZ Antwerpen;Edegem;0.0974478
11040;2900;Schoten;6857;Jonger dan 15 jaar;431;682;AZ Monica;Antwerpen;0.1693735
11040;2900;Schoten;6857;Jonger dan 15 jaar;431;710;AZ Klina;Brasschaat;0.2923434
11040;2900;Schoten;6857;Tussen 15 en 64 jaar;3746;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.3942872
11040;2900;Schoten;6857;Tussen 15 en 64 jaar;3746;99;GZA ziekenhuizen;Antwerpen;0.1131874
11040;2900;Schoten;6857;Tussen 15 en 64 jaar;3746;682;AZ Monica;Antwerpen;0.170315
11040;2900;Schoten;6857;Tussen 15 en 64 jaar;3746;710;AZ Klina;Brasschaat;0.2082221
11040;2900;Schoten;6857;65 jaar en ouder;2680;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.5940299
11040;2900;Schoten;6857;65 jaar en ouder;2680;99;GZA ziekenhuizen;Antwerpen;0.0716418
11040;2900;Schoten;6857;65 jaar en ouder;2680;682;AZ Monica;Antwerpen;0.1414179
11040;2900;Schoten;6857;65 jaar en ouder;2680;710;AZ Klina;Brasschaat;0.1257463
11044;2940;Stabroek;3752;Jonger dan 15 jaar;277;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.1155235
11044;2940;Stabroek;3752;Jonger dan 15 jaar;277;99;GZA ziekenhuizen;Antwerpen;0.0541516
11044;2940;Stabroek;3752;Jonger dan 15 jaar;277;322;UZ Leuven;Leuven;0.0722022
11044;2940;Stabroek;3752;Jonger dan 15 jaar;277;682;AZ Monica;Antwerpen;0.0974729
11044;2940;Stabroek;3752;Jonger dan 15 jaar;277;710;AZ Klina;Brasschaat;0.6101083
11044;2940;Stabroek;3752;Tussen 15 en 64 jaar;2386;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.2460184
11044;2940;Stabroek;3752;Tussen 15 en 64 jaar;2386;99;GZA ziekenhuizen;Antwerpen;0.0963956
11044;2940;Stabroek;3752;Tussen 15 en 64 jaar;2386;682;AZ Monica;Antwerpen;0.1031014
11044;2940;Stabroek;3752;Tussen 15 en 64 jaar;2386;710;AZ Klina;Brasschaat;0.4631182
11044;2940;Stabroek;3752;65 jaar en ouder;1089;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.3103765
11044;2940;Stabroek;3752;65 jaar en ouder;1089;99;GZA ziekenhuizen;Antwerpen;0.067034
11044;2940;Stabroek;3752;65 jaar en ouder;1089;300;UZ Antwerpen;Edegem;0.0789715
11044;2940;Stabroek;3752;65 jaar en ouder;1089;710;AZ Klina;Brasschaat;0.4894399
11050;2110;Wijnegem;1816;Jonger dan 15 jaar;109;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.1743119
11050;2110;Wijnegem;1816;Jonger dan 15 jaar;109;99;GZA ziekenhuizen;Antwerpen;0.0550459
11050;2110;Wijnegem;1816;Jonger dan 15 jaar;109;300;UZ Antwerpen;Edegem;0.0550459
11050;2110;Wijnegem;1816;Jonger dan 15 jaar;109;322;UZ Leuven;Leuven;0.1926606
11050;2110;Wijnegem;1816;Jonger dan 15 jaar;109;536;AZ Sint-Jozef Malle;Malle;0.2293578
11050;2110;Wijnegem;1816;Jonger dan 15 jaar;109;682;AZ Monica;Antwerpen;0.2018349
11050;2110;Wijnegem;1816;Tussen 15 en 64 jaar;1054;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.1537002
11050;2110;Wijnegem;1816;Tussen 15 en 64 jaar;1054;99;GZA ziekenhuizen;Antwerpen;0.1622391
11050;2110;Wijnegem;1816;Tussen 15 en 64 jaar;1054;536;AZ Sint-Jozef Malle;Malle;0.1470588
11050;2110;Wijnegem;1816;Tussen 15 en 64 jaar;1054;682;AZ Monica;Antwerpen;0.3519924
11050;2110;Wijnegem;1816;Tussen 15 en 64 jaar;1054;710;AZ Klina;Brasschaat;0.0502846
11050;2110;Wijnegem;1816;65 jaar en ouder;653;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.179173
11050;2110;Wijnegem;1816;65 jaar en ouder;653;99;GZA ziekenhuizen;Antwerpen;0.0918836
11050;2110;Wijnegem;1816;65 jaar en ouder;653;300;UZ Antwerpen;Edegem;0.0658499
11050;2110;Wijnegem;1816;65 jaar en ouder;653;536;AZ Sint-Jozef Malle;Malle;0.2251149
11050;2110;Wijnegem;1816;65 jaar en ouder;653;682;AZ Monica;Antwerpen;0.3859112
11052;2160;Wommelgem;2683;Jonger dan 15 jaar;138;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.2173913
11052;2160;Wommelgem;2683;Jonger dan 15 jaar;138;99;GZA ziekenhuizen;Antwerpen;0.1449275
11052;2160;Wommelgem;2683;Jonger dan 15 jaar;138;300;UZ Antwerpen;Edegem;0.057971
11052;2160;Wommelgem;2683;Jonger dan 15 jaar;138;682;AZ Monica;Antwerpen;0.4275362
11052;2160;Wommelgem;2683;Tussen 15 en 64 jaar;1538;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.1573472
11052;2160;Wommelgem;2683;Tussen 15 en 64 jaar;1538;97;Heilig-Hartziekenhuis;Lier;0.0507152
11052;2160;Wommelgem;2683;Tussen 15 en 64 jaar;1538;99;GZA ziekenhuizen;Antwerpen;0.1638492
11052;2160;Wommelgem;2683;Tussen 15 en 64 jaar;1538;300;UZ Antwerpen;Edegem;0.0695709
11052;2160;Wommelgem;2683;Tussen 15 en 64 jaar;1538;682;AZ Monica;Antwerpen;0.4804941
11052;2160;Wommelgem;2683;65 jaar en ouder;1007;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.1350546
11052;2160;Wommelgem;2683;65 jaar en ouder;1007;97;Heilig-Hartziekenhuis;Lier;0.0566038
11052;2160;Wommelgem;2683;65 jaar en ouder;1007;99;GZA ziekenhuizen;Antwerpen;0.1747766
11052;2160;Wommelgem;2683;65 jaar en ouder;1007;300;UZ Antwerpen;Edegem;0.0844091
11052;2160;Wommelgem;2683;65 jaar en ouder;1007;682;AZ Monica;Antwerpen;0.5173784
11053;2990;Wuustwezel;3301;Jonger dan 15 jaar;249;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.064257
11053;2990;Wuustwezel;3301;Jonger dan 15 jaar;249;300;UZ Antwerpen;Edegem;0.060241
11053;2990;Wuustwezel;3301;Jonger dan 15 jaar;249;322;UZ Leuven;Leuven;0.0522088
11053;2990;Wuustwezel;3301;Jonger dan 15 jaar;249;536;AZ Sint-Jozef Malle;Malle;0.248996
11053;2990;Wuustwezel;3301;Jonger dan 15 jaar;249;710;AZ Klina;Brasschaat;0.4538153
11053;2990;Wuustwezel;3301;Tussen 15 en 64 jaar;1970;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.0873096
11053;2990;Wuustwezel;3301;Tussen 15 en 64 jaar;1970;99;GZA ziekenhuizen;Antwerpen;0.0675127
11053;2990;Wuustwezel;3301;Tussen 15 en 64 jaar;1970;536;AZ Sint-Jozef Malle;Malle;0.1837563
11053;2990;Wuustwezel;3301;Tussen 15 en 64 jaar;1970;710;AZ Klina;Brasschaat;0.4857868
11053;2990;Wuustwezel;3301;65 jaar en ouder;1082;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.0887246
11053;2990;Wuustwezel;3301;65 jaar en ouder;1082;536;AZ Sint-Jozef Malle;Malle;0.2911275
11053;2990;Wuustwezel;3301;65 jaar en ouder;1082;710;AZ Klina;Brasschaat;0.4676525
11054;2240;Zandhoven;2539;Jonger dan 15 jaar;112;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.0714286
11054;2240;Zandhoven;2539;Jonger dan 15 jaar;112;97;Heilig-Hartziekenhuis;Lier;0.1339286
11054;2240;Zandhoven;2539;Jonger dan 15 jaar;112;300;UZ Antwerpen;Edegem;0.0803571
11054;2240;Zandhoven;2539;Jonger dan 15 jaar;112;308;AZ Herentals;Herentals;0.1875
11054;2240;Zandhoven;2539;Jonger dan 15 jaar;112;536;AZ Sint-Jozef Malle;Malle;0.2053571
11054;2240;Zandhoven;2539;Jonger dan 15 jaar;112;682;AZ Monica;Antwerpen;0.1785714
11054;2240;Zandhoven;2539;Tussen 15 en 64 jaar;1460;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.0869863
11054;2240;Zandhoven;2539;Tussen 15 en 64 jaar;1460;97;Heilig-Hartziekenhuis;Lier;0.1842466
11054;2240;Zandhoven;2539;Tussen 15 en 64 jaar;1460;99;GZA ziekenhuizen;Antwerpen;0.0780822
11054;2240;Zandhoven;2539;Tussen 15 en 64 jaar;1460;300;UZ Antwerpen;Edegem;0.0924658
11054;2240;Zandhoven;2539;Tussen 15 en 64 jaar;1460;308;AZ Herentals;Herentals;0.1280822
11054;2240;Zandhoven;2539;Tussen 15 en 64 jaar;1460;536;AZ Sint-Jozef Malle;Malle;0.2082192
11054;2240;Zandhoven;2539;Tussen 15 en 64 jaar;1460;682;AZ Monica;Antwerpen;0.0863014
11054;2240;Zandhoven;2539;65 jaar en ouder;967;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.1054809
11054;2240;Zandhoven;2539;65 jaar en ouder;967;63;AZ Turnhout;Turnhout;0.0692865
11054;2240;Zandhoven;2539;65 jaar en ouder;967;97;Heilig-Hartziekenhuis;Lier;0.1892451
11054;2240;Zandhoven;2539;65 jaar en ouder;967;300;UZ Antwerpen;Edegem;0.1003102
11054;2240;Zandhoven;2539;65 jaar en ouder;967;308;AZ Herentals;Herentals;0.131334
11054;2240;Zandhoven;2539;65 jaar en ouder;967;536;AZ Sint-Jozef Malle;Malle;0.2109617
11054;2240;Zandhoven;2539;65 jaar en ouder;967;682;AZ Monica;Antwerpen;0.1044467
11055;2980;Zoersel;4320;Jonger dan 15 jaar;167;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.1077844
11055;2980;Zoersel;4320;Jonger dan 15 jaar;167;300;UZ Antwerpen;Edegem;0.1137725
11055;2980;Zoersel;4320;Jonger dan 15 jaar;167;536;AZ Sint-Jozef Malle;Malle;0.5269461
11055;2980;Zoersel;4320;Jonger dan 15 jaar;167;682;AZ Monica;Antwerpen;0.0718563
11055;2980;Zoersel;4320;Tussen 15 en 64 jaar;2372;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.0699831
11055;2980;Zoersel;4320;Tussen 15 en 64 jaar;2372;99;GZA ziekenhuizen;Antwerpen;0.0712479
11055;2980;Zoersel;4320;Tussen 15 en 64 jaar;2372;536;AZ Sint-Jozef Malle;Malle;0.5269815
11055;2980;Zoersel;4320;Tussen 15 en 64 jaar;2372;682;AZ Monica;Antwerpen;0.1264755
11055;2980;Zoersel;4320;65 jaar en ouder;1781;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.0898372
11055;2980;Zoersel;4320;65 jaar en ouder;1781;99;GZA ziekenhuizen;Antwerpen;0.0690623
11055;2980;Zoersel;4320;65 jaar en ouder;1781;300;UZ Antwerpen;Edegem;0.0763616
11055;2980;Zoersel;4320;65 jaar en ouder;1781;536;AZ Sint-Jozef Malle;Malle;0.6097698
11055;2980;Zoersel;4320;65 jaar en ouder;1781;682;AZ Monica;Antwerpen;0.0887142
11056;2070;Zwijndrecht;3982;Jonger dan 15 jaar;224;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.2455357
11056;2070;Zwijndrecht;3982;Jonger dan 15 jaar;224;99;GZA ziekenhuizen;Antwerpen;0.21875
11056;2070;Zwijndrecht;3982;Jonger dan 15 jaar;224;300;UZ Antwerpen;Edegem;0.0803571
11056;2070;Zwijndrecht;3982;Jonger dan 15 jaar;224;595;AZ Nikolaas;Sint-Niklaas;0.2678571
11056;2070;Zwijndrecht;3982;Jonger dan 15 jaar;224;682;AZ Monica;Antwerpen;0.0892857
11056;2070;Zwijndrecht;3982;Tussen 15 en 64 jaar;2346;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.1884058
11056;2070;Zwijndrecht;3982;Tussen 15 en 64 jaar;2346;99;GZA ziekenhuizen;Antwerpen;0.3388747
11056;2070;Zwijndrecht;3982;Tussen 15 en 64 jaar;2346;300;UZ Antwerpen;Edegem;0.0618073
11056;2070;Zwijndrecht;3982;Tussen 15 en 64 jaar;2346;595;AZ Nikolaas;Sint-Niklaas;0.2246377
11056;2070;Zwijndrecht;3982;Tussen 15 en 64 jaar;2346;682;AZ Monica;Antwerpen;0.1210571
11056;2070;Zwijndrecht;3982;65 jaar en ouder;1412;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.1706799
11056;2070;Zwijndrecht;3982;65 jaar en ouder;1412;99;GZA ziekenhuizen;Antwerpen;0.4383853
11056;2070;Zwijndrecht;3982;65 jaar en ouder;1412;300;UZ Antwerpen;Edegem;0.0524079
11056;2070;Zwijndrecht;3982;65 jaar en ouder;1412;595;AZ Nikolaas;Sint-Niklaas;0.2053824
11056;2070;Zwijndrecht;3982;65 jaar en ouder;1412;682;AZ Monica;Antwerpen;0.0771955
11057;2390;Malle;2779;Jonger dan 15 jaar;171;63;AZ Turnhout;Turnhout;0.0701754
11057;2390;Malle;2779;Jonger dan 15 jaar;171;536;AZ Sint-Jozef Malle;Malle;0.4912281
11057;2390;Malle;2779;Jonger dan 15 jaar;171;670;UZ Gent;Gent;0.1345029
11057;2390;Malle;2779;Jonger dan 15 jaar;171;682;AZ Monica;Antwerpen;0.0643275
11057;2390;Malle;2779;Tussen 15 en 64 jaar;1660;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.073494
11057;2390;Malle;2779;Tussen 15 en 64 jaar;1660;63;AZ Turnhout;Turnhout;0.1012048
11057;2390;Malle;2779;Tussen 15 en 64 jaar;1660;99;GZA ziekenhuizen;Antwerpen;0.0686747
11057;2390;Malle;2779;Tussen 15 en 64 jaar;1660;536;AZ Sint-Jozef Malle;Malle;0.5536145
11057;2390;Malle;2779;Tussen 15 en 64 jaar;1660;682;AZ Monica;Antwerpen;0.0825301
11057;2390;Malle;2779;65 jaar en ouder;948;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.064346
11057;2390;Malle;2779;65 jaar en ouder;948;63;AZ Turnhout;Turnhout;0.0664557
11057;2390;Malle;2779;65 jaar en ouder;948;300;UZ Antwerpen;Edegem;0.0537975
11057;2390;Malle;2779;65 jaar en ouder;948;536;AZ Sint-Jozef Malle;Malle;0.6898734
12002;2590;Berlaar;1978;Jonger dan 15 jaar;118;26;AZ Sint-Maarten;Mechelen;0.0932203
12002;2590;Berlaar;1978;Jonger dan 15 jaar;118;97;Heilig-Hartziekenhuis;Lier;0.5423729
12002;2590;Berlaar;1978;Jonger dan 15 jaar;118;300;UZ Antwerpen;Edegem;0.0932203
12002;2590;Berlaar;1978;Jonger dan 15 jaar;118;322;UZ Leuven;Leuven;0.0847458
12002;2590;Berlaar;1978;Tussen 15 en 64 jaar;1121;26;AZ Sint-Maarten;Mechelen;0.1418376
12002;2590;Berlaar;1978;Tussen 15 en 64 jaar;1121;97;Heilig-Hartziekenhuis;Lier;0.5102587
12002;2590;Berlaar;1978;Tussen 15 en 64 jaar;1121;689;Imelda Ziekenhuis;Bonheiden;0.1311329
12002;2590;Berlaar;1978;65 jaar en ouder;739;26;AZ Sint-Maarten;Mechelen;0.082544
12002;2590;Berlaar;1978;65 jaar en ouder;739;97;Heilig-Hartziekenhuis;Lier;0.6414073
12002;2590;Berlaar;1978;65 jaar en ouder;739;99;GZA ziekenhuizen;Antwerpen;0.0541272
12002;2590;Berlaar;1978;65 jaar en ouder;739;689;Imelda Ziekenhuis;Bonheiden;0.1123139
12005;2820;Bonheiden;3128;Jonger dan 15 jaar;124;26;AZ Sint-Maarten;Mechelen;0.1693548
12005;2820;Bonheiden;3128;Jonger dan 15 jaar;124;322;UZ Leuven;Leuven;0.0806452
12005;2820;Bonheiden;3128;Jonger dan 15 jaar;124;689;Imelda Ziekenhuis;Bonheiden;0.5645161
12005;2820;Bonheiden;3128;Tussen 15 en 64 jaar;1682;26;AZ Sint-Maarten;Mechelen;0.1212842
12005;2820;Bonheiden;3128;Tussen 15 en 64 jaar;1682;322;UZ Leuven;Leuven;0.0630202
12005;2820;Bonheiden;3128;Tussen 15 en 64 jaar;1682;689;Imelda Ziekenhuis;Bonheiden;0.7104637
12005;2820;Bonheiden;3128;65 jaar en ouder;1322;26;AZ Sint-Maarten;Mechelen;0.0733737
12005;2820;Bonheiden;3128;65 jaar en ouder;1322;689;Imelda Ziekenhuis;Bonheiden;0.8396369
12007;2880;Bornem;4667;Jonger dan 15 jaar;204;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.127451
12007;2880;Bornem;4667;Jonger dan 15 jaar;204;12;AZ Sint-Blasius;Dendermonde;0.1176471
12007;2880;Bornem;4667;Jonger dan 15 jaar;204;104;Sint-Jozefkliniek;Bornem;0.3480392
12007;2880;Bornem;4667;Jonger dan 15 jaar;204;314;AZ Heilige Familie;Rumst;0.1127451
12007;2880;Bornem;4667;Jonger dan 15 jaar;204;595;AZ Nikolaas;Sint-Niklaas;0.1078431
12007;2880;Bornem;4667;Tussen 15 en 64 jaar;2686;104;Sint-Jozefkliniek;Bornem;0.6075949
12007;2880;Bornem;4667;Tussen 15 en 64 jaar;2686;595;AZ Nikolaas;Sint-Niklaas;0.1131794
12007;2880;Bornem;4667;65 jaar en ouder;1777;104;Sint-Jozefkliniek;Bornem;0.6679797
12007;2880;Bornem;4667;65 jaar en ouder;1777;595;AZ Nikolaas;Sint-Niklaas;0.0939786
12009;2570;Duffel;3687;Jonger dan 15 jaar;177;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;0.0734463
12009;2570;Duffel;3687;Jonger dan 15 jaar;177;26;AZ Sint-Maarten;Mechelen;0.480226
12009;2570;Duffel;3687;Jonger dan 15 jaar;177;97;Heilig-Hartziekenhuis;Lier;0.1468927
12009;2570;Duffel;3687;Jonger dan 15 jaar;177;314;AZ Heilige Familie;Rumst;0.0621469
12009;2570;Duffel;3687;Jonger dan 15 jaar;177;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0621469
12009;2570;Duffel;3687;Tussen 15 en 64 jaar;2050;26;AZ Sint-Maarten;Mechelen;0.7185366
12009;2570;Duffel;3687;Tussen 15 en 64 jaar;2050;97;Heilig-Hartziekenhuis;Lier;0.0697561
12009;2570;Duffel;3687;65 jaar en ouder;1460;26;AZ Sint-Maarten;Mechelen;0.7315068
12009;2570;Duffel;3687;65 jaar en ouder;1460;97;Heilig-Hartziekenhuis;Lier;0.0931507
12014;2220;Heist-op-den-Berg;7663;Jonger dan 15 jaar;443;26;AZ Sint-Maarten;Mechelen;0.0564334
12014;2220;Heist-op-den-Berg;7663;Jonger dan 15 jaar;443;97;Heilig-Hartziekenhuis;Lier;0.2528217
12014;2220;Heist-op-den-Berg;7663;Jonger dan 15 jaar;443;300;UZ Antwerpen;Edegem;0.0564334
12014;2220;Heist-op-den-Berg;7663;Jonger dan 15 jaar;443;322;UZ Leuven;Leuven;0.1828442
12014;2220;Heist-op-den-Berg;7663;Jonger dan 15 jaar;443;403;Cliniques Universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0564334
12014;2220;Heist-op-den-Berg;7663;Jonger dan 15 jaar;443;689;Imelda Ziekenhuis;Bonheiden;0.2392777
12014;2220;Heist-op-den-Berg;7663;Tussen 15 en 64 jaar;4556;26;AZ Sint-Maarten;Mechelen;0.0713345
12014;2220;Heist-op-den-Berg;7663;Tussen 15 en 64 jaar;4556;97;Heilig-Hartziekenhuis;Lier;0.2664618
12014;2220;Heist-op-den-Berg;7663;Tussen 15 en 64 jaar;4556;308;AZ Herentals;Herentals;0.0616769
12014;2220;Heist-op-den-Berg;7663;Tussen 15 en 64 jaar;4556;322;UZ Leuven;Leuven;0.0906497
12014;2220;Heist-op-den-Berg;7663;Tussen 15 en 64 jaar;4556;689;Imelda Ziekenhuis;Bonheiden;0.3852063
12014;2220;Heist-op-den-Berg;7663;65 jaar en ouder;2664;97;Heilig-Hartziekenhuis;Lier;0.3070571
12014;2220;Heist-op-den-Berg;7663;65 jaar en ouder;2664;308;AZ Herentals;Herentals;0.0630631
12014;2220;Heist-op-den-Berg;7663;65 jaar en ouder;2664;322;UZ Leuven;Leuven;0.0784535
12014;2220;Heist-op-den-Berg;7663;65 jaar en ouder;2664;689;Imelda Ziekenhuis;Bonheiden;0.4027778
12021;2500;Lier;6671;Jonger dan 15 jaar;372;26;AZ Sint-Maarten;Mechelen;0.155914
12021;2500;Lier;6671;Jonger dan 15 jaar;372;97;Heilig-Hartziekenhuis;Lier;0.6290323
12021;2500;Lier;6671;Jonger dan 15 jaar;372;300;UZ Antwerpen;Edegem;0.061828
12021;2500;Lier;6671;Tussen 15 en 64 jaar;3880;26;AZ Sint-Maarten;Mechelen;0.1574742
12021;2500;Lier;6671;Tussen 15 en 64 jaar;3880;97;Heilig-Hartziekenhuis;Lier;0.5618557
12021;2500;Lier;6671;Tussen 15 en 64 jaar;3880;300;UZ Antwerpen;Edegem;0.0592784
12021;2500;Lier;6671;65 jaar en ouder;2419;26;AZ Sint-Maarten;Mechelen;0.0793716
12021;2500;Lier;6671;65 jaar en ouder;2419;97;Heilig-Hartziekenhuis;Lier;0.7201323
12021;2500;Lier;6671;65 jaar en ouder;2419;300;UZ Antwerpen;Edegem;0.0694502
12025;2800;Mechelen;14202;Jonger dan 15 jaar;1187;26;AZ Sint-Maarten;Mechelen;0.6090986
12025;2800;Mechelen;14202;Jonger dan 15 jaar;1187;322;UZ Leuven;Leuven;0.0657119
12025;2800;Mechelen;14202;Jonger dan 15 jaar;1187;689;Imelda Ziekenhuis;Bonheiden;0.1331087
12025;2800;Mechelen;14202;Tussen 15 en 64 jaar;8300;26;AZ Sint-Maarten;Mechelen;0.5172289
12025;2800;Mechelen;14202;Tussen 15 en 64 jaar;8300;322;UZ Leuven;Leuven;0.0657831
12025;2800;Mechelen;14202;Tussen 15 en 64 jaar;8300;689;Imelda Ziekenhuis;Bonheiden;0.256506
12025;2800;Mechelen;14202;65 jaar en ouder;4715;26;AZ Sint-Maarten;Mechelen;0.6233298
12025;2800;Mechelen;14202;65 jaar en ouder;4715;689;Imelda Ziekenhuis;Bonheiden;0.2472959
