code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;catégorie;nombre_de_séjours_par_hôpital_comunne_patient;numéro_agrément_hôpital;dénomination;commune_hôpital;part_de_marché
11040;2900;Schoten;5295;Moins de 15 ans;435;682;AZ Monica;Anvers;0.0643678
11040;2900;Schoten;5295;Moins de 15 ans;435;710;AZ Klina;Brasschaat;0.2758621
11040;2900;Schoten;5295;De 15 à 64 ans;2519;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.3691941
11040;2900;Schoten;5295;De 15 à 64 ans;2519;99;GZA ziekenhuizen;Anvers;0.0881302
11040;2900;Schoten;5295;De 15 à 64 ans;2519;300;UZ Antwerpen;Edegem;0.0805875
11040;2900;Schoten;5295;De 15 à 64 ans;2519;682;AZ Monica;Anvers;0.1103613
11040;2900;Schoten;5295;De 15 à 64 ans;2519;710;AZ Klina;Brasschaat;0.2504962
11040;2900;Schoten;5295;65 ans et plus;2341;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.5168731
11040;2900;Schoten;5295;65 ans et plus;2341;300;UZ Antwerpen;Edegem;0.0516873
11040;2900;Schoten;5295;65 ans et plus;2341;682;AZ Monica;Anvers;0.0820162
11040;2900;Schoten;5295;65 ans et plus;2341;710;AZ Klina;Brasschaat;0.2511747
11044;2940;Stabroek;2868;Moins de 15 ans;246;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.2195122
11044;2940;Stabroek;2868;Moins de 15 ans;246;300;UZ Antwerpen;Edegem;0.0853659
11044;2940;Stabroek;2868;Moins de 15 ans;246;322;UZ Leuven;Louvain;0.0569106
11044;2940;Stabroek;2868;Moins de 15 ans;246;710;AZ Klina;Brasschaat;0.5609756
11044;2940;Stabroek;2868;De 15 à 64 ans;1553;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.2672247
11044;2940;Stabroek;2868;De 15 à 64 ans;1553;300;UZ Antwerpen;Edegem;0.1107534
11044;2940;Stabroek;2868;De 15 à 64 ans;1553;710;AZ Klina;Brasschaat;0.4603992
11044;2940;Stabroek;2868;65 ans et plus;1069;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.2600561
11044;2940;Stabroek;2868;65 ans et plus;1069;300;UZ Antwerpen;Edegem;0.0645463
11044;2940;Stabroek;2868;65 ans et plus;1069;710;AZ Klina;Brasschaat;0.5799813
11050;2110;Wijnegem;1509;Moins de 15 ans;133;99;GZA ziekenhuizen;Anvers;0.1052632
11050;2110;Wijnegem;1509;Moins de 15 ans;133;300;UZ Antwerpen;Edegem;0.1052632
11050;2110;Wijnegem;1509;Moins de 15 ans;133;322;UZ Leuven;Louvain;0.1052632
11050;2110;Wijnegem;1509;Moins de 15 ans;133;536;AZ Sint-Jozef Malle;Malle;0.4135338
11050;2110;Wijnegem;1509;Moins de 15 ans;133;682;AZ Monica;Anvers;0.1654135
11050;2110;Wijnegem;1509;De 15 à 64 ans;701;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1626248
11050;2110;Wijnegem;1509;De 15 à 64 ans;701;99;GZA ziekenhuizen;Anvers;0.1597718
11050;2110;Wijnegem;1509;De 15 à 64 ans;701;300;UZ Antwerpen;Edegem;0.0998573
11050;2110;Wijnegem;1509;De 15 à 64 ans;701;536;AZ Sint-Jozef Malle;Malle;0.1783167
11050;2110;Wijnegem;1509;De 15 à 64 ans;701;682;AZ Monica;Anvers;0.2724679
11050;2110;Wijnegem;1509;De 15 à 64 ans;701;710;AZ Klina;Brasschaat;0.0542083
11050;2110;Wijnegem;1509;65 ans et plus;675;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1644444
11050;2110;Wijnegem;1509;65 ans et plus;675;99;GZA ziekenhuizen;Anvers;0.0903704
11050;2110;Wijnegem;1509;65 ans et plus;675;300;UZ Antwerpen;Edegem;0.0696296
11050;2110;Wijnegem;1509;65 ans et plus;675;536;AZ Sint-Jozef Malle;Malle;0.2874074
11050;2110;Wijnegem;1509;65 ans et plus;675;682;AZ Monica;Anvers;0.277037
11052;2160;Wommelgem;1977;Moins de 15 ans;149;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.147651
11052;2160;Wommelgem;1977;Moins de 15 ans;149;99;GZA ziekenhuizen;Anvers;0.1812081
11052;2160;Wommelgem;1977;Moins de 15 ans;149;300;UZ Antwerpen;Edegem;0.1073826
11052;2160;Wommelgem;1977;Moins de 15 ans;149;536;AZ Sint-Jozef Malle;Malle;0.1208054
11052;2160;Wommelgem;1977;Moins de 15 ans;149;682;AZ Monica;Anvers;0.3691275
11052;2160;Wommelgem;1977;De 15 à 64 ans;949;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1475237
11052;2160;Wommelgem;1977;De 15 à 64 ans;949;97;Heilig-Hartziekenhuis;Lierre;0.0537408
11052;2160;Wommelgem;1977;De 15 à 64 ans;949;99;GZA ziekenhuizen;Anvers;0.1770285
11052;2160;Wommelgem;1977;De 15 à 64 ans;949;300;UZ Antwerpen;Edegem;0.1032666
11052;2160;Wommelgem;1977;De 15 à 64 ans;949;682;AZ Monica;Anvers;0.4330875
11052;2160;Wommelgem;1977;65 ans et plus;879;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1740614
11052;2160;Wommelgem;1977;65 ans et plus;879;97;Heilig-Hartziekenhuis;Lierre;0.0614334
11052;2160;Wommelgem;1977;65 ans et plus;879;99;GZA ziekenhuizen;Anvers;0.1319681
11052;2160;Wommelgem;1977;65 ans et plus;879;300;UZ Antwerpen;Edegem;0.0773606
11052;2160;Wommelgem;1977;65 ans et plus;879;682;AZ Monica;Anvers;0.486917
11053;2990;Wuustwezel;2813;Moins de 15 ans;263;300;UZ Antwerpen;Edegem;0.121673
11053;2990;Wuustwezel;2813;Moins de 15 ans;263;536;AZ Sint-Jozef Malle;Malle;0.3688213
11053;2990;Wuustwezel;2813;Moins de 15 ans;263;710;AZ Klina;Brasschaat;0.3688213
11053;2990;Wuustwezel;2813;De 15 à 64 ans;1486;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.089502
11053;2990;Wuustwezel;2813;De 15 à 64 ans;1486;300;UZ Antwerpen;Edegem;0.0881561
11053;2990;Wuustwezel;2813;De 15 à 64 ans;1486;536;AZ Sint-Jozef Malle;Malle;0.2113055
11053;2990;Wuustwezel;2813;De 15 à 64 ans;1486;682;AZ Monica;Anvers;0.051817
11053;2990;Wuustwezel;2813;De 15 à 64 ans;1486;710;AZ Klina;Brasschaat;0.435397
11053;2990;Wuustwezel;2813;65 ans et plus;1064;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1033835
11053;2990;Wuustwezel;2813;65 ans et plus;1064;300;UZ Antwerpen;Edegem;0.0827068
11053;2990;Wuustwezel;2813;65 ans et plus;1064;536;AZ Sint-Jozef Malle;Malle;0.2265038
11053;2990;Wuustwezel;2813;65 ans et plus;1064;710;AZ Klina;Brasschaat;0.5159774
11054;2240;Zandhoven;1956;Moins de 15 ans;158;97;Heilig-Hartziekenhuis;Lierre;0.1772152
11054;2240;Zandhoven;1956;Moins de 15 ans;158;300;UZ Antwerpen;Edegem;0.0632911
11054;2240;Zandhoven;1956;Moins de 15 ans;158;308;AZ Herentals;Herentals;0.0886076
11054;2240;Zandhoven;1956;Moins de 15 ans;158;536;AZ Sint-Jozef Malle;Malle;0.5
11054;2240;Zandhoven;1956;De 15 à 64 ans;934;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0535332
11054;2240;Zandhoven;1956;De 15 à 64 ans;934;97;Heilig-Hartziekenhuis;Lierre;0.1830835
11054;2240;Zandhoven;1956;De 15 à 64 ans;934;99;GZA ziekenhuizen;Anvers;0.1006424
11054;2240;Zandhoven;1956;De 15 à 64 ans;934;300;UZ Antwerpen;Edegem;0.1038544
11054;2240;Zandhoven;1956;De 15 à 64 ans;934;308;AZ Herentals;Herentals;0.1006424
11054;2240;Zandhoven;1956;De 15 à 64 ans;934;322;UZ Leuven;Louvain;0.0546039
11054;2240;Zandhoven;1956;De 15 à 64 ans;934;536;AZ Sint-Jozef Malle;Malle;0.2441113
11054;2240;Zandhoven;1956;De 15 à 64 ans;934;682;AZ Monica;Anvers;0.0578158
11054;2240;Zandhoven;1956;65 ans et plus;864;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0798611
11054;2240;Zandhoven;1956;65 ans et plus;864;97;Heilig-Hartziekenhuis;Lierre;0.2407407
11054;2240;Zandhoven;1956;65 ans et plus;864;300;UZ Antwerpen;Edegem;0.0763889
11054;2240;Zandhoven;1956;65 ans et plus;864;308;AZ Herentals;Herentals;0.1238426
11054;2240;Zandhoven;1956;65 ans et plus;864;536;AZ Sint-Jozef Malle;Malle;0.3275463
11055;2980;Zoersel;3396;Moins de 15 ans;229;300;UZ Antwerpen;Edegem;0.0567686
11055;2980;Zoersel;3396;Moins de 15 ans;229;536;AZ Sint-Jozef Malle;Malle;0.8471616
11055;2980;Zoersel;3396;De 15 à 64 ans;1607;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0771624
11055;2980;Zoersel;3396;De 15 à 64 ans;1607;99;GZA ziekenhuizen;Anvers;0.067206
11055;2980;Zoersel;3396;De 15 à 64 ans;1607;300;UZ Antwerpen;Edegem;0.0808961
11055;2980;Zoersel;3396;De 15 à 64 ans;1607;536;AZ Sint-Jozef Malle;Malle;0.5252022
11055;2980;Zoersel;3396;De 15 à 64 ans;1607;682;AZ Monica;Anvers;0.0871189
11055;2980;Zoersel;3396;65 ans et plus;1560;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1282051
11055;2980;Zoersel;3396;65 ans et plus;1560;99;GZA ziekenhuizen;Anvers;0.0551282
11055;2980;Zoersel;3396;65 ans et plus;1560;536;AZ Sint-Jozef Malle;Malle;0.6121795
11056;2070;Zwijndrecht;2975;Moins de 15 ans;186;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.2795699
11056;2070;Zwijndrecht;2975;Moins de 15 ans;186;99;GZA ziekenhuizen;Anvers;0.3602151
11056;2070;Zwijndrecht;2975;Moins de 15 ans;186;300;UZ Antwerpen;Edegem;0.1236559
11056;2070;Zwijndrecht;2975;Moins de 15 ans;186;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.1129032
11056;2070;Zwijndrecht;2975;De 15 à 64 ans;1492;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1876676
11056;2070;Zwijndrecht;2975;De 15 à 64 ans;1492;99;GZA ziekenhuizen;Anvers;0.3679625
11056;2070;Zwijndrecht;2975;De 15 à 64 ans;1492;300;UZ Antwerpen;Edegem;0.1286863
11056;2070;Zwijndrecht;2975;De 15 à 64 ans;1492;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.133378
11056;2070;Zwijndrecht;2975;De 15 à 64 ans;1492;682;AZ Monica;Anvers;0.0958445
11056;2070;Zwijndrecht;2975;65 ans et plus;1297;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1842714
11056;2070;Zwijndrecht;2975;65 ans et plus;1297;99;GZA ziekenhuizen;Anvers;0.4672321
11056;2070;Zwijndrecht;2975;65 ans et plus;1297;300;UZ Antwerpen;Edegem;0.0986893
11056;2070;Zwijndrecht;2975;65 ans et plus;1297;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.1387818
11056;2070;Zwijndrecht;2975;65 ans et plus;1297;682;AZ Monica;Anvers;0.0686199
11057;2390;Malle;2388;Moins de 15 ans;264;300;UZ Antwerpen;Edegem;0.0530303
11057;2390;Malle;2388;Moins de 15 ans;264;322;UZ Leuven;Louvain;0.0681818
11057;2390;Malle;2388;Moins de 15 ans;264;536;AZ Sint-Jozef Malle;Malle;0.7348485
11057;2390;Malle;2388;De 15 à 64 ans;1130;63;AZ Turnhout;Turnhout;0.0769912
11057;2390;Malle;2388;De 15 à 64 ans;1130;300;UZ Antwerpen;Edegem;0.0663717
11057;2390;Malle;2388;De 15 à 64 ans;1130;536;AZ Sint-Jozef Malle;Malle;0.580531
11057;2390;Malle;2388;De 15 à 64 ans;1130;682;AZ Monica;Anvers;0.0663717
11057;2390;Malle;2388;65 ans et plus;994;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.056338
11057;2390;Malle;2388;65 ans et plus;994;46;Woonzorg- & revalidatiecentrum De Dennen;Malle;0.055332
11057;2390;Malle;2388;65 ans et plus;994;536;AZ Sint-Jozef Malle;Malle;0.667002
12002;2590;Berlaar;1729;Moins de 15 ans;122;97;Heilig-Hartziekenhuis;Lierre;0.5983607
12002;2590;Berlaar;1729;Moins de 15 ans;122;300;UZ Antwerpen;Edegem;0.0819672
12002;2590;Berlaar;1729;Moins de 15 ans;122;322;UZ Leuven;Louvain;0.0983607
12002;2590;Berlaar;1729;Moins de 15 ans;122;689;Imelda Ziekenhuis;Bonheiden;0.0737705
12002;2590;Berlaar;1729;De 15 à 64 ans;811;26;AZ Sint-Maarten;Malines;0.0678175
12002;2590;Berlaar;1729;De 15 à 64 ans;811;97;Heilig-Hartziekenhuis;Lierre;0.540074
12002;2590;Berlaar;1729;De 15 à 64 ans;811;300;UZ Antwerpen;Edegem;0.0690506
12002;2590;Berlaar;1729;De 15 à 64 ans;811;322;UZ Leuven;Louvain;0.054254
12002;2590;Berlaar;1729;De 15 à 64 ans;811;689;Imelda Ziekenhuis;Bonheiden;0.1479655
12002;2590;Berlaar;1729;65 ans et plus;796;97;Heilig-Hartziekenhuis;Lierre;0.6394472
12002;2590;Berlaar;1729;65 ans et plus;796;689;Imelda Ziekenhuis;Bonheiden;0.1909548
12005;2820;Bonheiden;2264;Moins de 15 ans;163;26;AZ Sint-Maarten;Malines;0.0674847
12005;2820;Bonheiden;2264;Moins de 15 ans;163;322;UZ Leuven;Louvain;0.0981595
12005;2820;Bonheiden;2264;Moins de 15 ans;163;689;Imelda Ziekenhuis;Bonheiden;0.7607362
12005;2820;Bonheiden;2264;De 15 à 64 ans;906;26;AZ Sint-Maarten;Malines;0.1236203
12005;2820;Bonheiden;2264;De 15 à 64 ans;906;322;UZ Leuven;Louvain;0.0607064
12005;2820;Bonheiden;2264;De 15 à 64 ans;906;689;Imelda Ziekenhuis;Bonheiden;0.6898455
12005;2820;Bonheiden;2264;65 ans et plus;1195;26;AZ Sint-Maarten;Malines;0.0552301
12005;2820;Bonheiden;2264;65 ans et plus;1195;689;Imelda Ziekenhuis;Bonheiden;0.8719665
12007;2880;Bornem;3214;Moins de 15 ans;160;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0625
12007;2880;Bornem;3214;Moins de 15 ans;160;12;AZ Sint-Blasius;Termonde;0.11875
12007;2880;Bornem;3214;Moins de 15 ans;160;300;UZ Antwerpen;Edegem;0.15
12007;2880;Bornem;3214;Moins de 15 ans;160;322;UZ Leuven;Louvain;0.05625
12007;2880;Bornem;3214;Moins de 15 ans;160;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.4375
12007;2880;Bornem;3214;De 15 à 64 ans;1556;104;Sint-Jozefkliniek;Bornem;0.4955013
12007;2880;Bornem;3214;De 15 à 64 ans;1556;300;UZ Antwerpen;Edegem;0.0938303
12007;2880;Bornem;3214;De 15 à 64 ans;1556;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.0886889
12007;2880;Bornem;3214;65 ans et plus;1498;104;Sint-Jozefkliniek;Bornem;0.6975968
12007;2880;Bornem;3214;65 ans et plus;1498;300;UZ Antwerpen;Edegem;0.0500668
12007;2880;Bornem;3214;65 ans et plus;1498;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.0614152
12009;2570;Duffel;2844;Moins de 15 ans;151;26;AZ Sint-Maarten;Malines;0.4370861
12009;2570;Duffel;2844;Moins de 15 ans;151;97;Heilig-Hartziekenhuis;Lierre;0.1986755
12009;2570;Duffel;2844;Moins de 15 ans;151;99;GZA ziekenhuizen;Anvers;0.0529801
12009;2570;Duffel;2844;Moins de 15 ans;151;300;UZ Antwerpen;Edegem;0.1523179
12009;2570;Duffel;2844;De 15 à 64 ans;1407;26;AZ Sint-Maarten;Malines;0.6375267
12009;2570;Duffel;2844;De 15 à 64 ans;1407;97;Heilig-Hartziekenhuis;Lierre;0.0717839
12009;2570;Duffel;2844;De 15 à 64 ans;1407;300;UZ Antwerpen;Edegem;0.0845771
12009;2570;Duffel;2844;65 ans et plus;1286;26;AZ Sint-Maarten;Malines;0.7612753
12009;2570;Duffel;2844;65 ans et plus;1286;97;Heilig-Hartziekenhuis;Lierre;0.0699844
12009;2570;Duffel;2844;65 ans et plus;1286;689;Imelda Ziekenhuis;Bonheiden;0.0528771
12014;2220;Heist-op-den-Berg;6579;Moins de 15 ans;482;97;Heilig-Hartziekenhuis;Lierre;0.2904564
12014;2220;Heist-op-den-Berg;6579;Moins de 15 ans;482;308;AZ Herentals;Herentals;0.1307054
12014;2220;Heist-op-den-Berg;6579;Moins de 15 ans;482;322;UZ Leuven;Louvain;0.1369295
12014;2220;Heist-op-den-Berg;6579;Moins de 15 ans;482;689;Imelda Ziekenhuis;Bonheiden;0.3008299
12014;2220;Heist-op-den-Berg;6579;De 15 à 64 ans;3187;26;AZ Sint-Maarten;Malines;0.0602447
12014;2220;Heist-op-den-Berg;6579;De 15 à 64 ans;3187;97;Heilig-Hartziekenhuis;Lierre;0.218701
12014;2220;Heist-op-den-Berg;6579;De 15 à 64 ans;3187;308;AZ Herentals;Herentals;0.0633825
12014;2220;Heist-op-den-Berg;6579;De 15 à 64 ans;3187;322;UZ Leuven;Louvain;0.09476
12014;2220;Heist-op-den-Berg;6579;De 15 à 64 ans;3187;689;Imelda Ziekenhuis;Bonheiden;0.4424223
12014;2220;Heist-op-den-Berg;6579;65 ans et plus;2910;97;Heilig-Hartziekenhuis;Lierre;0.25189
12014;2220;Heist-op-den-Berg;6579;65 ans et plus;2910;322;UZ Leuven;Louvain;0.0584192
12014;2220;Heist-op-den-Berg;6579;65 ans et plus;2910;689;Imelda Ziekenhuis;Bonheiden;0.5701031
12021;2500;Lierre;5387;Moins de 15 ans;449;97;Heilig-Hartziekenhuis;Lierre;0.7750557
12021;2500;Lierre;5387;Moins de 15 ans;449;300;UZ Antwerpen;Edegem;0.0957684
12021;2500;Lierre;5387;De 15 à 64 ans;2578;26;AZ Sint-Maarten;Malines;0.1113266
12021;2500;Lierre;5387;De 15 à 64 ans;2578;97;Heilig-Hartziekenhuis;Lierre;0.5717611
12021;2500;Lierre;5387;De 15 à 64 ans;2578;300;UZ Antwerpen;Edegem;0.1093871
12021;2500;Lierre;5387;65 ans et plus;2360;26;AZ Sint-Maarten;Malines;0.0550847
12021;2500;Lierre;5387;65 ans et plus;2360;97;Heilig-Hartziekenhuis;Lierre;0.7478814
12021;2500;Lierre;5387;65 ans et plus;2360;300;UZ Antwerpen;Edegem;0.0771186
12025;2800;Malines;13296;Moins de 15 ans;1267;26;AZ Sint-Maarten;Malines;0.5532755
12025;2800;Malines;13296;Moins de 15 ans;1267;300;UZ Antwerpen;Edegem;0.0797159
12025;2800;Malines;13296;Moins de 15 ans;1267;322;UZ Leuven;Louvain;0.0773481
12025;2800;Malines;13296;Moins de 15 ans;1267;689;Imelda Ziekenhuis;Bonheiden;0.2186267
12025;2800;Malines;13296;De 15 à 64 ans;6723;26;AZ Sint-Maarten;Malines;0.5583817
12025;2800;Malines;13296;De 15 à 64 ans;6723;322;UZ Leuven;Louvain;0.0605385
12025;2800;Malines;13296;De 15 à 64 ans;6723;689;Imelda Ziekenhuis;Bonheiden;0.2179087
12025;2800;Malines;13296;65 ans et plus;5306;26;AZ Sint-Maarten;Malines;0.6609499
12025;2800;Malines;13296;65 ans et plus;5306;689;Imelda Ziekenhuis;Bonheiden;0.2133434
12026;2560;Nijlen;3228;Moins de 15 ans;301;97;Heilig-Hartziekenhuis;Lierre;0.5614618
12026;2560;Nijlen;3228;Moins de 15 ans;301;300;UZ Antwerpen;Edegem;0.1063123
12026;2560;Nijlen;3228;Moins de 15 ans;301;308;AZ Herentals;Herentals;0.0730897
12026;2560;Nijlen;3228;Moins de 15 ans;301;536;AZ Sint-Jozef Malle;Malle;0.1196013
12026;2560;Nijlen;3228;De 15 à 64 ans;1623;26;AZ Sint-Maarten;Malines;0.0899569
12026;2560;Nijlen;3228;De 15 à 64 ans;1623;97;Heilig-Hartziekenhuis;Lierre;0.5169439
12026;2560;Nijlen;3228;De 15 à 64 ans;1623;300;UZ Antwerpen;Edegem;0.0961183
12026;2560;Nijlen;3228;De 15 à 64 ans;1623;308;AZ Herentals;Herentals;0.0911892
12026;2560;Nijlen;3228;65 ans et plus;1304;97;Heilig-Hartziekenhuis;Lierre;0.708589
12026;2560;Nijlen;3228;65 ans et plus;1304;300;UZ Antwerpen;Edegem;0.1042945
12026;2560;Nijlen;3228;65 ans et plus;1304;308;AZ Herentals;Herentals;0.0697853
12029;2580;Putte;2640;Moins de 15 ans;195;26;AZ Sint-Maarten;Malines;0.1282051
12029;2580;Putte;2640;Moins de 15 ans;195;97;Heilig-Hartziekenhuis;Lierre;0.1282051
12029;2580;Putte;2640;Moins de 15 ans;195;322;UZ Leuven;Louvain;0.0769231
12029;2580;Putte;2640;Moins de 15 ans;195;689;Imelda Ziekenhuis;Bonheiden;0.574359
12029;2580;Putte;2640;De 15 à 64 ans;1215;26;AZ Sint-Maarten;Malines;0.1144033
12029;2580;Putte;2640;De 15 à 64 ans;1215;97;Heilig-Hartziekenhuis;Lierre;0.0888889
12029;2580;Putte;2640;De 15 à 64 ans;1215;322;UZ Leuven;Louvain;0.0831276
12029;2580;Putte;2640;De 15 à 64 ans;1215;689;Imelda Ziekenhuis;Bonheiden;0.5958848
12029;2580;Putte;2640;65 ans et plus;1230;26;AZ Sint-Maarten;Malines;0.0512195
12029;2580;Putte;2640;65 ans et plus;1230;97;Heilig-Hartziekenhuis;Lierre;0.0829268
12029;2580;Putte;2640;65 ans et plus;1230;689;Imelda Ziekenhuis;Bonheiden;0.7723577
12030;2870;Puurs;2467;Moins de 15 ans;129;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1162791
12030;2870;Puurs;2467;Moins de 15 ans;129;12;AZ Sint-Blasius;Termonde;0.0697674
12030;2870;Puurs;2467;Moins de 15 ans;129;99;GZA ziekenhuizen;Anvers;0.0697674
12030;2870;Puurs;2467;Moins de 15 ans;129;300;UZ Antwerpen;Edegem;0.2325581
12030;2870;Puurs;2467;Moins de 15 ans;129;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.2635659
12030;2870;Puurs;2467;Moins de 15 ans;129;670;UZ Gent;Gand;0.0930233
12030;2870;Puurs;2467;De 15 à 64 ans;1248;104;Sint-Jozefkliniek;Bornem;0.3485577
12030;2870;Puurs;2467;De 15 à 64 ans;1248;300;UZ Antwerpen;Edegem;0.1298077
12030;2870;Puurs;2467;De 15 à 64 ans;1248;314;AZ Heilige Familie;Rumst;0.1602564
12030;2870;Puurs;2467;65 ans et plus;1090;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0522936
12030;2870;Puurs;2467;65 ans et plus;1090;104;Sint-Jozefkliniek;Bornem;0.4559633
12030;2870;Puurs;2467;65 ans et plus;1090;300;UZ Antwerpen;Edegem;0.087156
12030;2870;Puurs;2467;65 ans et plus;1090;314;AZ Heilige Familie;Rumst;0.2385321
12034;2890;Sint-Amands;1239;Moins de 15 ans;98;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1020408
12034;2890;Sint-Amands;1239;Moins de 15 ans;98;12;AZ Sint-Blasius;Termonde;0.4897959
12034;2890;Sint-Amands;1239;Moins de 15 ans;98;300;UZ Antwerpen;Edegem;0.0714286
12034;2890;Sint-Amands;1239;Moins de 15 ans;98;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.1428571
12034;2890;Sint-Amands;1239;Moins de 15 ans;98;670;UZ Gent;Gand;0.0612245
12034;2890;Sint-Amands;1239;De 15 à 64 ans;572;12;AZ Sint-Blasius;Termonde;0.2097902
12034;2890;Sint-Amands;1239;De 15 à 64 ans;572;104;Sint-Jozefkliniek;Bornem;0.3811189
12034;2890;Sint-Amands;1239;De 15 à 64 ans;572;300;UZ Antwerpen;Edegem;0.0891608
12034;2890;Sint-Amands;1239;65 ans et plus;569;12;AZ Sint-Blasius;Termonde;0.2161687
12034;2890;Sint-Amands;1239;65 ans et plus;569;104;Sint-Jozefkliniek;Bornem;0.5536028
12035;2860;Sint-Katelijne-Waver;3123;Moins de 15 ans;260;26;AZ Sint-Maarten;Malines;0.2807692
12035;2860;Sint-Katelijne-Waver;3123;Moins de 15 ans;260;300;UZ Antwerpen;Edegem;0.15
12035;2860;Sint-Katelijne-Waver;3123;Moins de 15 ans;260;322;UZ Leuven;Louvain;0.1115385
12035;2860;Sint-Katelijne-Waver;3123;Moins de 15 ans;260;689;Imelda Ziekenhuis;Bonheiden;0.3538462
12035;2860;Sint-Katelijne-Waver;3123;De 15 à 64 ans;1503;26;AZ Sint-Maarten;Malines;0.4424484
12035;2860;Sint-Katelijne-Waver;3123;De 15 à 64 ans;1503;689;Imelda Ziekenhuis;Bonheiden;0.3293413
12035;2860;Sint-Katelijne-Waver;3123;65 ans et plus;1360;26;AZ Sint-Maarten;Malines;0.5036765
12035;2860;Sint-Katelijne-Waver;3123;65 ans et plus;1360;689;Imelda Ziekenhuis;Bonheiden;0.3955882
12040;2830;Willebroek;4230;Moins de 15 ans;302;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1092715
12040;2830;Willebroek;4230;Moins de 15 ans;302;26;AZ Sint-Maarten;Malines;0.3543046
12040;2830;Willebroek;4230;Moins de 15 ans;302;99;GZA ziekenhuizen;Anvers;0.0562914
12040;2830;Willebroek;4230;Moins de 15 ans;302;143;UZ Brussel;Jette;0.089404
12040;2830;Willebroek;4230;Moins de 15 ans;302;300;UZ Antwerpen;Edegem;0.2119205
12040;2830;Willebroek;4230;De 15 à 64 ans;2126;26;AZ Sint-Maarten;Malines;0.1368768
12040;2830;Willebroek;4230;De 15 à 64 ans;2126;104;Sint-Jozefkliniek;Bornem;0.2271872
12040;2830;Willebroek;4230;De 15 à 64 ans;2126;300;UZ Antwerpen;Edegem;0.1269991
12040;2830;Willebroek;4230;De 15 à 64 ans;2126;314;AZ Heilige Familie;Rumst;0.2008467
12040;2830;Willebroek;4230;65 ans et plus;1802;26;AZ Sint-Maarten;Malines;0.1009989
12040;2830;Willebroek;4230;65 ans et plus;1802;104;Sint-Jozefkliniek;Bornem;0.3551609
12040;2830;Willebroek;4230;65 ans et plus;1802;300;UZ Antwerpen;Edegem;0.0699223
12040;2830;Willebroek;4230;65 ans et plus;1802;314;AZ Heilige Familie;Rumst;0.2957825
13001;2370;Arendonk;2126;Moins de 15 ans;204;63;AZ Turnhout;Turnhout;0.7990196
13001;2370;Arendonk;2126;Moins de 15 ans;204;300;UZ Antwerpen;Edegem;0.0784314
13001;2370;Arendonk;2126;De 15 à 64 ans;1118;63;AZ Turnhout;Turnhout;0.7289803
13001;2370;Arendonk;2126;De 15 à 64 ans;1118;102;Heilig-Hartziekenhuis;Mol;0.059034
13001;2370;Arendonk;2126;65 ans et plus;804;63;AZ Turnhout;Turnhout;0.8743781
13002;2387;Baerle-Duc;341;Moins de 15 ans;28;63;AZ Turnhout;Turnhout;0.8928571
13002;2387;Baerle-Duc;341;Moins de 15 ans;28;322;UZ Leuven;Louvain;0.0714286
13002;2387;Baerle-Duc;341;De 15 à 64 ans;166;63;AZ Turnhout;Turnhout;0.7771084
13002;2387;Baerle-Duc;341;De 15 à 64 ans;166;300;UZ Antwerpen;Edegem;0.0903614
13002;2387;Baerle-Duc;341;65 ans et plus;147;63;AZ Turnhout;Turnhout;0.8979592
13003;2490;Balen;3943;Moins de 15 ans;445;102;Heilig-Hartziekenhuis;Mol;0.6808989
